Wall time,Step,Value
1614541755.378735,1,4.251865386962891
1614541810.1270099,101,0.47352099418640137
1614541839.7271428,201,0.8600669503211975
1614541914.0778382,301,0.30874139070510864
1614541931.83992,401,0.22598187625408173
1614541997.9407017,501,0.3706533908843994
1614542015.444782,601,0.4796222448348999
1614542080.455498,701,0.3144063353538513
1614542098.4635808,801,0.31173422932624817
1614542162.9169614,901,0.2008403092622757
1614542180.4970374,1001,0.5550119280815125
1614542233.5578177,1101,0.27232474088668823
1614542251.0838938,1201,0.2629392743110657
1614542276.3438923,1301,0.09612807631492615
1614542294.0299685,1401,0.3151421546936035
1614542358.1297574,1501,0.18225838243961334
1614542375.5748322,1601,0.23764631152153015
1614542428.5963566,1701,0.19240576028823853
1614542446.0504255,1801,0.09716977179050446
1614542470.5904763,1901,0.3589353561401367
1614542487.977548,2001,0.16219429671764374
1614542552.4643252,2101,0.210938960313797
1614542569.9143937,2201,0.31137874722480774
1614542622.8178933,2301,0.05484025552868843
1614542640.3069627,2401,0.20619052648544312
1614542665.1024086,2501,0.06660839170217514
1614542682.6174788,2601,0.11167454719543457
1614542735.4652848,2701,0.10075356811285019
1614542752.9373493,2801,0.13648077845573425
1614542777.4686236,2901,0.09788238257169724
1614542795.0936892,3001,0.06120030954480171
1614542848.1320493,3101,0.20997501909732819
1614542865.6521132,3201,0.07540971040725708
1614542890.2359684,3301,0.030807912349700928
1614542907.7400334,3401,0.017002850770950317
1614542960.695475,3501,0.08569715172052383
1614542978.1405377,3601,0.08842578530311584
1614543002.5521164,3701,0.08977768570184708
1614543020.0761807,3801,0.17802082002162933
1614543072.5058882,3901,0.036163635551929474
1614543089.9479482,4001,0.08584092557430267
1614543114.6187665,4101,0.15580564737319946
1614543132.0588272,4201,0.1526479423046112
1614543149.5938866,4301,0.0751352533698082
1614543202.4339218,4401,0.08666498959064484
1614543219.9219828,4501,0.056811753660440445
1614543244.5319116,4601,0.0706668347120285
1614543261.882973,4701,0.038096338510513306
1614543314.923758,4801,0.14705628156661987
1614543332.4178162,4901,0.09135336428880692
1614543357.0244327,5001,0.028971681371331215
1614543374.7154894,5101,0.015905143693089485
1614543427.7891948,5201,0.19282875955104828
1614543445.19925,5301,0.10676941275596619
1614543469.760419,5401,0.08077354729175568
1614543487.3234737,5501,0.14333714544773102
1614543540.177393,5601,0.136938214302063
1614543557.6064494,5701,0.0673174262046814
1614543582.1179633,5801,0.00598988588899374
1614543599.6100183,5901,0.06537514179944992
1614543652.1869855,6001,0.049511514604091644
1614543669.6200345,6101,0.04729972779750824
1614543694.0708892,6201,0.013771440833806992
1614543711.5099401,6301,0.060991302132606506
1614543764.6593595,6401,0.07210254669189453
1614543782.2634103,6501,0.014977715909481049
1614543807.1260993,6601,0.05431593954563141
1614543824.5481505,6701,0.06414306908845901
1614543877.447606,6801,0.058637283742427826
1614543894.8786566,6901,0.014505966566503048
1614543919.4806411,7001,0.04555519297719002
1614543936.9426913,7101,0.08147643506526947
1614543989.9356256,7201,0.025133317336440086
1614544007.346672,7301,0.03298655524849892
1614544031.987715,7401,0.053056761622428894
1614544049.5597637,7501,0.005439906846731901
1614544102.3981814,7601,0.021681955084204674
1614544119.8762262,7701,0.08961743116378784
1614544144.4965992,7801,0.008128911256790161
1614544162.0636466,7901,0.01776040531694889
1614544214.780563,8001,0.07492837309837341
1614544232.2416081,8101,0.05137806758284569
1614544256.8724618,8201,0.014413686469197273
1614544274.4335036,8301,0.06502896547317505
1614544292.1555476,8401,0.011502771638333797
1614544345.358456,8501,0.05486539751291275
1614544362.8315008,8601,0.02045285329222679
1614544387.591889,8701,0.01274824608117342
1614544405.1749334,8801,0.006861067842692137
1614544458.1790524,8901,0.09936777502298355
1614544475.6370962,9001,0.012296362780034542
1614544500.2218633,9101,0.043270789086818695
1614544517.759072,9201,0.07346659153699875
1614544570.6495647,9301,0.08773652464151382
1614544588.2146044,9401,0.036284372210502625
1614544612.7548862,9501,0.0392979197204113
1614544630.3059232,9601,0.01967744342982769
1614544683.7827837,9701,0.08387643843889236
1614544701.1788235,9801,0.0971280038356781
1614544725.7987092,9901,0.02639288641512394
1614544743.3187468,10001,0.04972448945045471
1614544796.2025955,10101,0.027120884507894516
1614544813.5456338,10201,0.007913554087281227
