Wall time,Step,Value
1614297348.989545,1,1.5329971313476562
1614297384.1477652,101,0.9906304478645325
1614297407.3833878,201,1.493445634841919
1614297431.2597067,301,0.1988382637500763
1614297455.214172,401,0.18714146316051483
1614297480.1217103,501,0.10673145204782486
1614297501.8937802,601,0.1654365509748459
1614297522.4573417,701,0.4182190001010895
1614297542.5834377,801,0.11627587676048279
1614297562.146943,901,0.2982040047645569
1614297582.2261639,1001,0.26166588068008423
1614297604.6179757,1101,0.1559804379940033
1614297625.60343,1201,0.345615416765213
1614297644.4481804,1301,0.1316830813884735
1614297666.6707387,1401,0.08793635666370392
1614297686.3592803,1501,0.07546235620975494
1614297708.0166805,1601,0.05668380483984947
1614297848.837028,1701,0.13912294805049896
1614297868.6036565,1801,0.11703869700431824
1614297888.7609315,1901,0.06606519222259521
1614297907.3829792,2001,0.049556709825992584
1614297925.4620223,2101,0.11408215016126633
1614297943.712981,2201,0.30262506008148193
1614297961.7763977,2301,0.08068051934242249
1614297981.2749157,2401,0.10814566165208817
1614298001.6040785,2501,0.052711375057697296
1614298019.7456198,2601,0.09128009527921677
1614298037.9496691,2701,0.1395546793937683
1614298055.997447,2801,0.3403729796409607
1614298074.3278074,2901,0.16572129726409912
1614298092.531866,3001,0.1805291324853897
1614298111.0952606,3101,0.08448560535907745
1614298129.2211127,3201,0.049799222499132156
1614298266.925261,3301,0.09291989356279373
1614298284.8323793,3401,0.0419352650642395
1614298302.9113555,3501,0.039604078978300095
1614298320.9811392,3601,0.07504969835281372
1614298339.0914292,3701,0.032548584043979645
1614298357.1391652,3801,0.04115888848900795
1614298375.311858,3901,0.08283156156539917
1614298393.3596067,4001,0.034996431320905685
1614298411.3713884,4101,0.04782140627503395
1614298429.6378353,4201,0.05677945166826248
1614298447.8105965,4301,0.014040243811905384
1614298466.0927,4401,0.006227429490536451
1614298484.3052201,4501,0.2581283748149872
1614298502.4779449,4601,0.036030419170856476
1614298520.6506722,4701,0.008126270957291126
1614298538.8546457,4801,0.055087972432374954
1614298675.75914,4901,0.039595428854227066
1614298693.7599492,5001,0.27111953496932983
1614298711.8701344,5101,0.19457954168319702
1614298730.0068684,5201,0.02902757003903389
1614298748.117052,5301,0.02136988379061222
1614298766.3053348,5401,0.1086440458893776
1614298784.3998964,5501,0.2354821264743805
1614298802.494488,5601,0.0869925394654274
1614298820.592853,5701,0.030574271455407143
1614298838.8436677,5801,0.018595106899738312
1614298857.0632339,5901,0.5030678510665894
1614298875.1890473,6001,0.017915209755301476
1614298893.4398634,6101,0.02296914905309677
1614298911.600395,6201,0.04673977196216583
1614298929.8824947,6301,0.018963027745485306
1614298948.023929,6401,0.016614297404885292
1614298966.1496782,6501,0.03397921472787857
1614299101.982402,6601,0.09308624267578125
1614299119.9050152,6701,0.015033060684800148
1614299138.0307944,6801,0.1063462570309639
1614299156.1177485,6901,0.07441843301057816
1614299174.21228,7001,0.5500692129135132
1614299192.431812,7101,0.03863583505153656
1614299210.635752,7201,0.12447772175073624
1614299228.7777674,7301,0.043804094195365906
1614299246.9504588,7401,0.03918399661779404
1614299265.1699603,7501,0.039837904274463654
1614299283.3894277,7601,0.03577568382024765
1614299301.6558568,7701,0.07214989513158798
1614299319.8903394,7801,0.07361342757940292
1614299338.0161183,7901,0.030398819595575333
1614299356.2043343,8001,0.00855631846934557
1614299374.2832384,8101,0.017218144610524178
1614299511.5920143,8201,0.02721705660223961
1614299529.5302536,8301,0.017820632085204124
1614299547.6247485,8401,0.15050345659255981
1614299565.7347417,8501,0.032921161502599716
1614299583.7823303,8601,0.24838311970233917
1614299601.9862072,8701,0.03883973881602287
1614299620.1743908,8801,0.06155451387166977
1614299638.33136,8901,0.04818008840084076
1614299656.6101453,9001,0.05258584022521973
1614299674.70461,9101,0.29734113812446594
1614299692.892826,9201,0.05738189443945885
1614299711.1122956,9301,0.015505499206483364
1614299729.347391,9401,0.2045666128396988
1614299747.4722495,9501,0.06052175536751747
1614299765.6448724,9601,0.04145445674657822
1614299783.75493,9701,0.01718166470527649
1614299909.3477106,9801,0.06327898055315018
1614299927.4890203,9901,0.26216161251068115
1614299945.5678277,10001,0.030417194589972496
1614299963.693547,10101,0.03280794620513916
1614299981.7424757,10201,0.1382180005311966
1614299999.8056629,10301,0.06476456671953201
1614300017.9470034,10401,0.020482303574681282
1614300036.150816,10501,0.05444202944636345
1614300054.3389711,10601,0.009938227012753487
1614300072.5956347,10701,0.05475619062781334
1614300090.7994485,10801,0.22827763855457306
1614300108.9876697,10901,0.007772988174110651
1614300127.1445727,11001,0.06740454584360123
1614300145.4197412,11101,0.006836968008428812
1614300163.5640802,11201,0.03163962438702583
1614300181.7366455,11301,0.016511132940649986
1614300199.7373023,11401,0.15582777559757233
1614300325.4290638,11501,0.026812640950083733
1614300343.6015966,11601,0.0565243661403656
1614300361.8366318,11701,0.007908700034022331
1614300379.868537,11801,0.02249475009739399
1614300398.19039,11901,0.008225553669035435
1614300416.3785484,12001,0.03994135186076164
1614300434.5510778,12101,0.01582500897347927
1614300452.6923525,12201,0.1436534821987152
1614300470.8648593,12301,0.013280676677823067
1614300489.1327834,12401,0.025111448019742966
1614300507.2427883,12501,0.03204939514398575
1614300525.3840413,12601,0.0535125769674778
1614300543.5721738,12701,0.014006244949996471
1614300561.891153,12801,0.019198887050151825
1614300580.0290864,12901,0.06328753381967545
1614300598.2015908,13001,0.018925735726952553
1614300725.3551536,13101,0.02401127852499485
1614300743.387029,13201,0.014929348602890968
1614300761.4032257,13301,0.041155725717544556
1614300779.4819498,13401,0.014667651616036892
1614300797.76384,13501,0.015160984359681606
1614300815.905033,13601,0.018736915662884712
1614300834.0931723,13701,0.12520363926887512
1614300852.2968686,13801,0.10889514535665512
1614300870.375593,13901,0.14858917891979218
1614300888.5637288,14001,0.191269189119339
1614300906.7547338,14101,0.022765303030610085
1614300924.9115863,14201,0.018664196133613586
1614300943.1465669,14301,0.012315873987972736
1614300961.3190112,14401,0.021631775423884392
1614300979.4446714,14501,0.011257026344537735
1614300997.5546467,14601,0.02118821255862713
1614301124.0900168,14701,0.049521878361701965
1614301141.9968052,14801,0.04429446533322334
1614301160.0885184,14901,0.021738480776548386
1614301178.2140949,15001,0.08444306999444962
1614301196.4490154,15101,0.07470464706420898
1614301214.4339955,15201,0.09793905168771744
1614301232.3787482,15301,0.019281169399619102
1614301250.5980768,15401,0.033471982926130295
1614301268.5830574,15501,0.10440925508737564
1614301286.7555077,15601,0.014355460181832314
1614301304.7717075,15701,0.0421154722571373
1614301322.938608,15801,0.020330483093857765
1614301341.1111016,15901,0.0504407100379467
1614301359.2835336,16001,0.12935632467269897
1614301377.3309538,16101,0.035215284675359726
1614301395.4324818,16201,0.1736375242471695
1614301413.3236158,16301,0.07013041526079178
1614301540.1871247,16401,0.03247241675853729
1614301558.2345245,16501,0.021339939907193184
1614301576.2684016,16601,0.04621081426739693
1614301594.3158267,16701,0.018514113500714302
1614301612.3789082,16801,0.02176973968744278
1614301630.4419243,16901,0.16324760019779205
1614301648.4630563,17001,0.04791674017906189
1614301666.697993,17101,0.028818512335419655
1614301684.8703651,17201,0.03799140453338623
1614301703.0427675,17301,0.03976435214281082
1614301721.2151713,17401,0.011567540466785431
1614301739.4500797,17501,0.004082206636667252
1614301757.5599797,17601,0.47617393732070923
1614301775.7792592,17701,0.015745604410767555
