Wall time,Step,Value
1614550300.3194358,1,1.945172905921936
1614550341.3404164,101,0.2174357920885086
1614550408.29328,201,0.8747597336769104
1614550441.2032244,301,0.4722447991371155
1614550500.9755254,401,0.12813115119934082
1614550525.6367323,501,0.2063467651605606
1614550571.8760083,601,0.3534962236881256
1614550596.5003743,701,0.14575451612472534
1614550620.9526627,801,0.2870943546295166
1614550667.5220034,901,0.48706308007240295
1614550692.3280106,1001,0.050183311104774475
1614550717.1300163,1101,0.2619278132915497
1614550763.6515944,1201,0.09271437674760818
1614550788.2157133,1301,0.07345165312290192
1614550812.707218,1401,0.038627684116363525
1614550859.6382656,1501,0.10876584053039551
1614550884.1416638,1601,0.1534159928560257
1614550908.8293707,1701,0.10136178880929947
1614550955.40615,1801,0.09639929234981537
1614550980.0416732,1901,0.08828128129243851
1614551004.634005,2001,0.3095051646232605
1614551051.4654872,2101,0.12232910841703415
1614551076.620196,2201,0.08857175707817078
1614551100.8227844,2301,0.044569481164216995
1614551147.7825127,2401,0.24322877824306488
1614551172.29265,2501,0.08283694088459015
1614551196.9924092,2601,0.22168073058128357
1614551243.586547,2701,0.04439520463347435
1614551268.1161513,2801,0.20963382720947266
1614551292.695201,2901,0.057188600301742554
1614551339.9528878,3001,0.09732261300086975
1614551364.556537,3101,0.07692258805036545
1614551389.343366,3201,0.20760047435760498
1614551436.1428273,3301,0.1347324699163437
1614551460.7434905,3401,0.058427080512046814
1614551478.2494712,3501,0.09077712148427963
1614551503.1178792,3601,0.06359803676605225
1614551550.2330153,3701,0.08815108239650726
1614551574.8646421,3801,0.0735216960310936
1614551599.2832303,3901,0.01767912693321705
1614551646.4942122,4001,0.10545702278614044
1614551671.4455721,4101,0.03525429219007492
1614551696.2763898,4201,0.20878534018993378
1614551742.7434032,4301,0.03948976472020149
1614551767.6529338,4401,0.37596359848976135
1614551791.933421,4501,0.20537498593330383
1614551838.6956975,4601,0.012289421632885933
1614551863.5998068,4701,0.1399267613887787
1614551888.310515,4801,0.15830478072166443
1614551935.1258466,4901,0.07291145622730255
1614551959.8987412,5001,0.012675427831709385
1614551984.5322099,5101,0.18797025084495544
