Wall time,Step,Value
1614432929.2928941,1,1.3614839315414429
1614432965.458219,101,0.13444192707538605
1614432992.959077,201,0.3587409555912018
1614433018.4911244,301,0.9256002306938171
1614433039.4292586,401,0.39268752932548523
1614433061.211514,501,0.2637671232223511
1614433083.6027784,601,0.3478744924068451
1614433108.9941607,701,0.6183567047119141
1614433128.9869921,801,0.07232451438903809
1614433148.5031972,901,0.06476286798715591
1614433169.2225335,1001,0.13771772384643555
1614433189.7388072,1101,0.3537103235721588
1614433208.2516236,1201,0.06898623704910278
1614433226.6427653,1301,0.033269137144088745
1614433248.28404,1401,0.08440452069044113
1614433267.8158715,1501,0.08972238749265671
1614433286.1914213,1601,0.021121356636285782
1614433304.574538,1701,0.11069196462631226
1614433322.856331,1801,0.14502942562103271
1614433480.4080524,1901,0.07285787165164948
1614433499.0335548,2001,0.024461539462208748
1614433518.502864,2101,0.660163938999176
1614433537.847168,2201,0.27245843410491943
1614433556.0813103,2301,0.04499483108520508
1614433574.409959,2401,0.2557574212551117
1614433594.9886417,2501,0.028153209015727043
1614433614.5048623,2601,0.06042207404971123
1614433632.7709517,2701,0.840114176273346
1614433653.2715118,2801,0.0537584163248539
1614433673.1314309,2901,0.44870612025260925
1614433693.2101398,3001,0.030097680166363716
1614433711.5856102,3101,0.10631337761878967
1614433729.971616,3201,0.01838892698287964
1614433748.3784018,3301,0.12575054168701172
1614433766.7226205,3401,0.0451442189514637
1614433785.1137507,3501,0.22016046941280365
1614433803.5731366,3601,0.02965541183948517
1614433955.7074006,3701,0.10569356381893158
1614433974.0712042,3801,0.08034928143024445
1614433992.2747753,3901,0.019088193774223328
1614434010.5096622,4001,0.08791233599185944
1614434028.9163651,4101,0.04904939606785774
1614434047.1512175,4201,0.18777506053447723
1614434065.4208694,4301,0.07225301861763
1614434083.874513,4401,0.05174059793353081
1614434102.6406302,4501,0.14094537496566772
1614434120.828609,4601,0.05181591585278511
1614434139.2070892,4701,0.14583465456962585
1614434157.4575372,4801,0.19637931883335114
1614434176.9424238,4901,0.02234635129570961
1614434195.5054135,5001,0.03967704251408577
1614434213.9903066,5101,0.017947403714060783
1614434232.4526346,5201,0.03871713578701019
1614434250.7812526,5301,0.033870160579681396
1614434269.172307,5401,0.01195176225155592
1614434287.672802,5501,0.039456285536289215
1614434437.2364318,5601,0.044391386210918427
1614434455.6431122,5701,0.417357861995697
1614434474.1279502,5801,0.1617954820394516
1614434492.550286,5901,0.016203617677092552
1614434510.9726243,6001,0.13840292394161224
1614434529.3637407,6101,0.010746495798230171
1614434547.659529,6201,0.03162182867527008
1614434565.9880624,6301,0.014683695510029793
1614434584.3791318,6401,0.009718499146401882
1614434602.6921163,6501,0.29204463958740234
1614434620.9737647,6601,0.02203691378235817
1614434639.3191772,6701,0.10483155399560928
1614434657.7414625,6801,0.050528302788734436
1614434676.2731595,6901,0.0067432052455842495
1614434694.6798828,7001,0.029910458251833916
1614434713.2099156,7101,0.024189112707972527
1614434731.7103608,7201,0.04046449437737465
1614434750.1639633,7301,0.009063897654414177
1614434900.4256814,7401,0.01458046305924654
1614434918.8636045,7501,0.0013212620979174972
1614434937.410906,7601,0.02884186990559101
1614434955.958208,7701,0.054602645337581635
1614434974.4686365,7801,0.046675726771354675
1614434992.890935,7901,0.0696813091635704
1614435011.3445184,8001,0.005163460969924927
1614435029.7355325,8101,0.19665507972240448
1614435048.0759141,8201,0.020380061119794846
1614435066.3419597,8301,0.05678635090589523
1614435084.764257,8401,0.015099192969501019
1614435103.2178085,8501,0.004618589300662279
1614435121.577604,8601,0.0026228621136397123
1614435139.9257677,8701,0.011718728579580784
1614435158.3480496,8801,0.09615638107061386
1614435176.7078285,8901,0.20502260327339172
1614435195.223861,9001,0.011529536917805672
1614435213.6499255,9101,0.06548513472080231
1614435232.1502988,9201,0.02520781382918358
1614435380.4623847,9301,0.01660901866853237
1614435399.025293,9401,0.222409188747406
1614435417.5413404,9501,0.022398581728339195
1614435436.0104709,9601,0.03080858662724495
1614435454.6202338,9701,0.025049155578017235
1614435473.2767823,9801,0.025946957990527153
1614435491.7302938,9901,0.25724083185195923
1614435510.2463074,10001,0.01071187574416399
1614435528.6685693,10101,0.018368402495980263
1614435547.1006439,10201,0.3632503151893616
1614435565.7416303,10301,0.018000924959778786
1614435584.2107682,10401,0.017512021586298943
1614435602.5861533,10501,0.028736533597111702
1614435621.0552924,10601,0.18022973835468292
1614435639.5591857,10701,0.02400277554988861
1614435658.1845791,10801,0.02034698985517025
1614435676.653748,10901,0.021301550790667534
1614435695.3259816,11001,0.015069046057760715
1614435833.9503794,11101,0.03613908216357231
1614435852.4663806,11201,0.028029389679431915
1614435871.0605018,11301,0.011716646142303944
1614435889.5296226,11401,0.01033298671245575
1614435908.2019057,11501,0.022229818627238274
1614435926.8428712,11601,0.02067771926522255
1614435945.4682484,11701,0.01685551181435585
1614435963.9041164,11801,0.08706111460924149
1614435982.310735,11901,0.090174101293087
1614436000.7642636,12001,0.04188124090433121
1614436019.2490118,12101,0.021109746769070625
1614436037.6399903,12201,0.08724136650562286
1614436056.0497634,12301,0.042630746960639954
1614436074.487649,12401,0.048774391412734985
1614436092.956752,12501,0.21493180096149445
1614436111.3789804,12601,0.20587918162345886
1614436129.819071,12701,0.01727302372455597
1614436148.3818944,12801,0.005976970307528973
1614436166.7728715,12901,0.14080896973609924
1614436316.9045079,13001,0.018471254035830498
1614436335.342352,13101,0.010330261662602425
1614436353.8270311,13201,0.07284180074930191
1614436372.3586187,13301,0.008379736915230751
1614436390.8610876,13401,0.0046075861901044846
1614436409.5020206,13501,0.008175984025001526
1614436428.158612,13601,0.01221444085240364
1614436446.6902359,13701,0.031131058931350708
1614436465.1805499,13801,0.007987297140061855
1614436483.7277665,13901,0.023391466587781906
1614436502.0406027,14001,0.004272495396435261
1614436520.353468,14101,0.0537240132689476
1614436538.775649,14201,0.06493586301803589
1614436557.1980898,14301,0.026013879105448723
1614436575.4797072,14401,0.03175802901387215
1614436593.9956398,14501,0.010945475660264492
1614436612.3241,14601,0.20212715864181519
1614436630.825508,14701,0.25280413031578064
1614436769.7113209,14801,0.24732623994350433
1614436788.1648011,14901,0.012287741526961327
1614436806.6701124,15001,0.29434946179389954
1614436825.2016888,15101,0.12734882533550262
1614436843.7176373,15201,0.07122937589883804
1614436862.2648392,15301,0.011799274012446404
1614436880.7912521,15401,0.00818899367004633
1614436899.461638,15501,0.03248906508088112
1614436917.9931808,15601,0.025891156867146492
1614436936.5404048,15701,0.005763156805187464
1614436955.0563357,15801,0.0043008285574615
1614436973.5666647,15901,0.016672205179929733
1614436991.9575648,16001,0.036692824214696884
1614437010.2704058,16101,0.006271040067076683
1614437028.6769285,16201,0.016533061861991882
1614437047.099113,16301,0.09491398185491562
1614437065.5883992,16401,0.09940724819898605
1614437084.2136755,16501,0.12971416115760803
1614437102.7608624,16601,0.05130750685930252
1614437252.398508,16701,0.009624598547816277
1614437270.8206773,16801,0.03326668590307236
1614437289.4616344,16901,0.08217858523130417
1614437308.0111964,17001,0.04820633307099342
1614437326.6677105,17101,0.028934480622410774
1614437345.3398843,17201,0.023113317787647247
1614437363.9339607,17301,0.004704834893345833
1614437382.4967566,17401,0.010616590268909931
1614437401.1031291,17501,0.011477187275886536
1614437419.7284236,17601,0.021046506240963936
1614437438.3381276,17701,0.04408465698361397
1614437456.8227944,17801,0.014524835161864758
1614437475.2166374,17901,0.015734992921352386
1614437493.560678,18001,0.01057529728859663
1614437511.9359713,18101,0.09363295882940292
1614437530.1237533,18201,0.01254578959196806
1614437548.608407,18301,0.011592494323849678
1614437567.1070418,18401,0.006222632247954607
1614437706.3388557,18501,0.1557055413722992
1614437724.5477102,18601,0.07477441430091858
1614437743.0479898,18701,0.035872552543878555
1614437761.3451414,18801,0.19751328229904175
1614437779.8766384,18901,0.022137736901640892
1614437798.3144193,19001,0.038798246532678604
1614437816.7560515,19101,0.0047461423091590405
1614437835.2875686,19201,0.00934696290642023
1614437853.7566164,19301,0.008494766429066658
1614437872.2725089,19401,0.0051136198453605175
1614437890.8184302,19501,0.00557499285787344
1614437909.3187313,19601,0.04592879116535187
1614437927.6939602,19701,0.010306337848305702
1614437946.116102,19801,0.09147311747074127
1614437964.47574,19901,0.0600602924823761
1614437982.8600004,20001,0.045482102781534195
1614438001.0633874,20101,0.014886107295751572
1614438019.3605273,20201,0.09045059978961945
1614438037.6264465,20301,0.0047784545458853245
1614438188.0418806,20401,0.02178840897977352
1614438206.2765062,20501,0.006589717231690884
1614438224.6909056,20601,0.13299421966075897
1614438242.9880338,20701,0.013514259830117226
1614438261.378907,20801,0.03508130833506584
1614438279.7697852,20901,0.07068677246570587
1614438298.1138213,21001,0.2695363461971283
1614438316.5925293,21101,0.0012323283590376377
1614438335.1552854,21201,0.0030406785663217306
1614438353.749288,21301,0.13563671708106995
1614438372.3120813,21401,0.021245943382382393
1614438390.8827975,21501,0.046096429228782654
1614438409.3361444,21601,0.011573052033782005
1614438427.6489255,21701,0.010702836327254772
1614438445.961631,21801,0.01496925950050354
1614438464.3837774,21901,0.018578963354229927
1614438482.6826596,22001,0.0029136415105313063
1614438500.8703988,22101,0.00941125862300396
1614438653.8220162,22201,0.015159780159592628
1614438672.1035082,22301,0.11896995455026627
1614438690.3693705,22401,0.027834566310048103
1614438708.5727377,22501,0.021801723167300224
1614438727.066902,22601,0.027228502556681633
1614438745.3796306,22701,0.006469056475907564
1614438763.8017666,22801,0.020127026364207268
1614438782.20821,22901,0.007139428984373808
1614438800.6928482,23001,0.2983931601047516
1614438819.1127539,23101,0.06443247199058533
1614438837.581768,23201,0.004458805080503225
1614438856.0507452,23301,0.02997712604701519
1614438874.441567,23401,0.07831132411956787
1614438892.8892298,23501,0.0033025892917066813
1614438911.4206777,23601,0.0055524311028420925
1614438929.8584387,23701,0.004061117768287659
1614438948.2336328,23801,0.010563401505351067
1614438966.7338634,23901,0.04520728066563606
1614438984.9363143,24001,0.005884997081011534
1614439123.65141,24101,0.027638761326670647
1614439141.901626,24201,0.050880804657936096
1614439160.1831245,24301,0.14426067471504211
1614439178.5427155,24401,0.03984856605529785
