Wall time,Step,Value
1614410542.2805946,1,1.5095609426498413
1614410563.843181,101,1.5274230241775513
1614410582.233912,201,0.060017142444849014
1614410600.6603682,301,0.045240722596645355
1614410619.1291952,401,0.11409076303243637
1614410637.5980217,501,0.08028842508792877
1614410656.0200045,601,0.19817888736724854
1614410674.4419231,701,0.16714057326316833
1614410692.954139,801,0.1106768548488617
1614410711.4229648,901,0.6319188475608826
1614410730.153143,1001,0.1761806458234787
1614410748.621969,1101,0.03357096016407013
1614410767.072836,1201,0.17452098429203033
1614410785.5729039,1301,0.02071179635822773
1614410804.0417228,1401,0.11757022142410278
1614410822.5261667,1501,0.03186666965484619
1614410949.3247025,1601,0.4026396870613098
1614410967.7935524,1701,0.026004452258348465
1614410986.26234,1801,0.21051208674907684
1614411004.7936893,1901,0.061122335493564606
1614411023.3372257,2001,0.012787410989403725
1614411041.8685427,2101,0.30204811692237854
1614411060.3842359,2201,0.04714129865169525
1614411078.884299,2301,0.08157318085432053
1614411097.4607286,2401,0.01856975257396698
1614411115.9607909,2501,0.035663872957229614
1614411134.5077798,2601,0.05572985112667084
1614411153.023416,2701,0.05149009823799133
1614411171.5547295,2801,0.047587186098098755
1614411190.092554,2901,0.06642182171344757
1614411208.592648,3001,0.07721129804849625
1614411227.1395528,3101,0.03431117907166481
1614411352.1014726,3201,0.038042519241571426
1614411370.554657,3301,0.0314953550696373
1614411389.1015527,3401,0.00915610697120428
1614411407.63286,3501,0.2724124491214752
1614411426.1642013,3601,0.06124207004904747
1614411444.7111037,3701,0.030770357698202133
1614411463.211193,3801,0.042971525341272354
1614411481.7893412,3901,0.05072765797376633
1614411500.3519318,4001,0.05625346302986145
1614411518.8913777,4101,0.048711806535720825
1614411537.422649,4201,0.05447102338075638
1614411555.9071126,4301,0.03751843795180321
1614411574.391546,4401,0.059835903346538544
1614411592.9697309,4501,0.06441082060337067
1614411611.493081,4601,0.29295891523361206
1614411630.0400147,4701,0.08797159790992737
1614411753.9795532,4801,0.022607022896409035
1614411772.451293,4901,0.06830853223800659
1614411790.982595,5001,0.033244434744119644
1614411809.513864,5101,0.10296076536178589
1614411828.0920403,5201,0.057172175496816635
1614411846.638333,5301,0.01875307969748974
1614411865.1696324,5401,0.138302281498909
1614411883.7009387,5501,0.011198658496141434
1614411902.2479005,5601,0.0135751748457551
1614411920.8260727,5701,0.012835766188800335
1614411939.3573427,5801,0.025535643100738525
1614411957.888644,5901,0.024164434522390366
1614411976.4199739,6001,0.013823391869664192
1614411995.013779,6101,0.012787532061338425
1614412013.5410867,6201,0.021712960675358772
1614412137.6507907,6301,0.007732248865067959
1614412156.072711,6401,0.011450615711510181
1614412174.610514,6501,0.028741948306560516
1614412193.110596,6601,0.015582422725856304
1614412211.7199872,6701,0.006636936217546463
1614412230.2825387,6801,0.003397538559511304
1614412248.8450832,6901,0.03185384348034859
1614412267.3895097,7001,0.005587313324213028
1614412285.9051797,7101,0.003270473564043641
1614412304.4365056,7201,0.017009824514389038
1614412322.952136,7301,0.012207421474158764
1614412341.4592025,7401,0.019403371959924698
1614412359.974863,7501,0.015774408355355263
1614412378.5373724,7601,0.016538357362151146
1614412397.0999486,7701,0.019416706636548042
1614412415.631208,7801,0.028161516413092613
1614412528.5088723,7901,0.004887025337666273
1614412547.0714123,8001,0.008414428681135178
1614412565.6339896,8101,0.010448280721902847
1614412584.2260847,8201,0.029512550681829453
1614412602.7886195,8301,0.006949612870812416
1614412621.35119,8401,0.007529112976044416
1614412639.9136977,8501,0.0062883454374969006
1614412658.4293904,8601,0.010746950283646584
1614412677.017876,8701,0.00505533954128623
1614412695.6116924,8801,0.020679468289017677
1614412714.1898587,8901,0.02262360043823719
1614412732.7679882,9001,0.042772114276885986
1614412751.3462617,9101,0.011463073082268238
1614412769.9088323,9201,0.03446412459015846
1614412788.4869611,9301,0.006738675758242607
1614412807.0339057,9401,0.006411308888345957
1614412919.3465703,9501,0.00446082791313529
1614412937.8621964,9601,0.008029516786336899
1614412956.4091375,9701,0.00937244389206171
1614412974.9872952,9801,0.007262904662638903
1614412993.565454,9901,0.0112776393070817
1614413012.1354442,10001,0.003984822891652584
1614413030.7604444,10101,0.010150228627026081
1614413049.369888,10201,0.037982117384672165
1614413067.8699226,10301,0.00594952842220664
1614413086.4106655,10401,0.0019887799862772226
1614413104.9887903,10501,0.0033936123363673687
1614413123.5981977,10601,0.01108214445412159
1614413142.1920152,10701,0.016810240224003792
1614413160.738888,10801,0.00325742457062006
1614413179.332699,10901,0.014711303636431694
1614413197.926479,11001,0.01047905720770359
1614413321.3445747,11101,0.008665738627314568
1614413339.8265338,11201,0.005062219686806202
1614413358.3577805,11301,0.015999911352992058
1614413376.9203057,11401,0.014436855912208557
1614413395.4828675,11501,0.014362087473273277
1614413414.0924163,11601,0.018083343282341957
1614413432.6549432,11701,0.005238679237663746
1614413451.21747,11801,0.053975652903318405
1614413469.8112438,11901,0.0051086703315377235
1614413488.405019,12001,0.0030170062091201544
1614413506.9583347,12101,0.0019586142152547836
1614413525.5208266,12201,0.0218464694917202
1614413544.067726,12301,0.017920352518558502
1614413562.6146576,12401,0.0675652027130127
1614413581.210813,12501,0.004296383820474148
1614413704.6958811,12601,0.0074164182879030704
1614413723.530018,12701,0.053274381905794144
